actorId,actorName,actorGender
20723,Jerzy Janeczek,F
1743495,Jem Wilner,F
121642,Fay Hauser,F
1862897,John Wade,F
3920,Bob Docherty,F
1054295,Alexis Leprise,F
69249,Eddie Byrne,M
223412,Aleksandr Bureyev,M
1818030,Louis Dupuy,F
1540297,Pierre Brichese,M
227242,Paolo Sassanelli,F
1760868,Musca Kumalo,F
1798215,Austin Hayes,F
1451740,Christian Manon,M
1291389,Bobbie Comber,F
1540,Robin Duke,F
128436,John Colton,M
18327,Wendy Gazelle,F
236452,Ben Silverman,F
79901,Tsidii Leloka,F
12444,Merrill Connally,F
1503753,Alvin Santana,F
1278488,Kirsty Hoiles,F
18222,Anny Nelsen,F
1634016,Lindsay Dyan Epp,F
1367831,Jan Oliver Schroeder,M
1318898,Peter Jacobs,F
382490,Claudio Salgado,F
76680,Allan Cunningham,F
1035860,Ricky Manchanda,F
1784637,Julie Berlin,F
1445892,Deepak Ramapriyan,F
1212897,Philip Bretherton,F
1184971,Gina Tognoni,F
537729,Jerry Barclay,M
1836533,Sharon Holland,F
1379394,Paul DeSouza,F
1207068,Nicole Potter,F
1857442,Nathan Hamlett,F
121865,Leela Chitnis,F
96010,Scott 'Carrot Top' Thompson,F
177918,Camryn Grimes,F
80310,Tony Jayawardena,F
1822823,Joseph Fast Horse Sr.,F
58044,Tony Noakes,M
1719718,Roger Groh,F
7519,Dustin Schwarz,M
238502,Konstantin Solovyov,F
17475,Sabrina Ouazani,F
176254,Sandra Dickinson,F
148424,Bert Woodruff,F
557581,Jeb Pearson,M
4995,James Shigeta,M
1077704,Robin Frizzell,F
1631589,Giovanna D'Agnello,F
110504,Joanna Chilcoat,F
138711,Pepo Suevos,M
1905632,David Cowen,F
1837430,Jill Fosse,F
86237,Joe Pingue,M
47504,Estelle Winwood,F
1862484,Salvatore Fazio,F
58594,Adam Lieberman,F
475512,Ellie Kemper,F
1015919,Trenton Perez,M
1165743,Giorgos Souxes,F
214142,Raquel Gardner,F
1628402,Isabelle Pagé,F
40008,Ray McAnally,M
82411,Peter Petruna,F
1157258,Vicki Glover,F
1384822,Sally Spurgeon,F
1256918,Suguru Inoue,F
116428,Todd Duffey,M
60661,Clemens E. Franek,F
1242776,Bailey Noble,F
13315,Leonard Jackson,M
45357,David James Campbell,F
1212034,Barney Martin,F
1704822,Sam Valipour,F
1209417,Ido Ezra,F
1232487,Malachi Weir,F
997677,Madeleine Barwén Trollvikt,F
1592949,Victoire Du Bois,F
134832,Marius Chivu,M
986108,Eddie Whaley Jr.,M
93971,Mayo Methot,F
8223,Jon Finch,M
90444,Rony Clanton,M
928401,Jeremy Seifert,F
15109,Lisa Roberts Gillan,F
64805,Billy Brown,M
141495,Lindsey McKeon,F
1445522,Jennifer Armour,F
123526,Sonny Liston,F
32112,Charles Millot,M
44236,Tim Progosh,F
79607,Serge Postigo,M
102996,Bostin Christopher,M
105164,Kitty Aldridge,F
1370777,Rhys Ward,M
103192,Valerie Marron,F
1114251,Luis Andree Arias,F
640108,Zette Sullivan,F
1184960,Eric Kofi Abrefa,M
1763672,Lucio Zarini,F
51683,Jake McLaughlin,M
117538,Sam Donaldson,F
1298900,Rio Mangini,F
1736521,Ari Rufino,F
120686,John Mellencamp,M
95984,Sara Tomko,F
4815,Emile Abossolo M'bo,F
3511,Harry-Max,F
146572,Rick Springfield,M
56315,Vladimír Bejval,F
1637247,Ivana Giordan,F
1668696,Robert Benevides,F
536003,Teresa Maria Rojas,F
102644,Vic Diaz,F
101449,Maria Lease,F
1673036,James Quinn,M
112510,Sevda Ferdag,F
1066284,Sarah Desjardins,F
1387151,Joan-Marie Dewsnap,F
74370,Nicole Oliver,F
1529316,Dagi Bee,F
92748,Eme Ikwuakor,M
1868916,Nadim Mushahwar,F
1062264,Petar Zekavica,F
49756,Evelyne Didi,F
104036,Marty Ingels,M
30117,Bobby Barber,M
982374,Jeff Ramsey,M
1520768,Giancarlo Ratti,F
31171,Julie Bowen,F
124692,Bushido,M
95390,Valin Zamarron,F
237623,Cristina Gaioni,F
35704,Karen Kruper,F
130415,Soraya Radford,F
122903,Michelle Rhee,F
72990,Ewa Da Cruz,F
131611,Ralph Murphy,M
550554,Sebastian Hülk,M
1838558,David Simpson,F
1731500,J.J. Clark,F
127314,Jerry Gatlin,M
184481,Cynthia Dale,F
1453366,Serpentine Teyssier,F
25677,Joel Kirby,M
1729671,Sean Crawford,F
503103,Vanessa Bayer,F
14725,David Amram,M
1089979,Roy Day,F
114880,Heidi Helmer,F
124934,Douglass Watson,F
1372040,Eric Soubelet,F
1499472,Daniel Rubenstein,F
9178,Kristi Zea,F
1125016,Sanchita Shetty,F
1623408,Jia Hong-Wei,F
30315,Richard Armitage,M
1658600,Kochouseph Chittilappilly,F
1281528,Monte Starr,F
1464015,Resi Mittermeier,F
1704842,Kim Neilsen,F
236062,Bratoljub Gligorijević,F
1723630,Larry Anderson,F
68470,Minami Takayama,F
35958,Billy Kearns,F
86690,Aleksandr Demyanenko,M
14080,Rajendra Kumar,M
1747015,Linah Matsuoka,F
1651704,Jan Pyrlik,F
1745017,K. Todd Lytle,F
1515929,Birgit Van Mol,F
105308,Peter Turgeon,M
55012,João Miguel,M
1418076,Pascal Richard,F
1224436,Jason Bercy,M
34129,Michael Whalen,M
1720927,Ron Turek,M
6104,Julian Sands,M
83526,Haruka Ayase,F
39377,Naser Madahi,F
14017,Mark Eden,M
1271283,Luis Mango,F
8554,Peter Benchley,M
1024438,Christi Allen,F
1232679,Dominic Burgess,M
21944,Burt Kwouk,M
1566669,Erik Schultz,F
1175176,Piotr Siejka,F
127064,Chaz Moneypenny,F
7032,Lorelei King,F
126068,Hiroe Yonezawa,F
88145,Peter Schrøder,F
144764,Florinda Chico,F
1577428,Miyoko Shimosawa,F
108256,Aaron Gaffey,F
1049241,Fernando Altieri,F
155295,Morgan Rusler,M
1492937,Pierick Tournier,F
1291266,Hal Le Sueur,F
57192,Spencer Locke,F
1170361,Albrecht Schmidt,M
133340,Helen Gilbert,F
1197115,Kate Corbett,F
127555,Dan Metcalfe,F
1871343,Fabio De Caro,M
11974,Miguel Inclán,M
269210,Chantal Ladesou,F
110885,Jennifer Cody,F
1752330,Kelly Fletcher,F
1366551,Tommy Nash,F
126394,Francesca Ferrazzo,F
1179535,Polya Tilge,F
107942,Marek Taclík,F
1178811,Betty Ann Carr,F
1546535,Parviz Gurbanov,F
1112403,Gin Pun Chou,F
1310714,Vincent Wettergren,F
37982,Agata Buzek,F
1590906,Heather Johansen,F
1565317,Tue Frisk Petersen,F
1107158,Kristin Slaysman,F
1093332,Vladimír Svitáček,F
581749,Ute Bronder,F
550274,R.J. Cantu,F
148994,Angelena Swords,F
80059,Jeff Moffet,F
35448,Fritz Roth,F
164180,Jim Walton,F
931264,Grace Huang,F
589521,Pierre Tornade,F
101943,Denis Shaw,F
151093,Koji Okura,M
1274397,Marina Shako,F
1327192,Scott Tree,F
86672,Natalya Fateeva,F
73952,Cheryl Tiegs,F
17889,Władysław Kowalski,F
1498588,Riku Rantala,M
160267,Katherine Cannon,F
38650,Guy Di Rigo,M
1489944,Anjali Varadarajan,F
47837,Pavel Landovský,M
1670939,Jane Atkinson,F
141525,Matt Lauer,M
1666155,Reza Haj Khosravi,F
88866,Susanna Anteroinen,F
1156586,Adam Chanler-Berat,M
1052284,Volker Michalowski,M
1254113,Hikaru Hanada,F
1245653,Clancy O'Connor,F
168610,Kathleen Munroe,F
101847,Lance E. Nichols,M
1070339,Skylan Brooks,F
27929,Percy Marmont,M
1689823,Thach Suon,F
17305,Greg Grunberg,M
1226707,John Judd,M
969635,Sue Rock,F
95710,Steven Clarke,F
1101328,Nana Agyefi Kwame II,F
77803,Keri Lynn Pratt,F
1762891,Norman Merrill,F
1776370,Dan Romanelli,F
40620,Kurt Kasznar,M
45449,Béatrice Agenin,F
1083987,Jamie Renell,F
22623,Arthur Brauss,M
1112483,Richard Falkner,F
1448455,Pepi Hermine,F
1755088,Leslie Anne Whitman,F
1356542,Malcolm Pitt,F
33003,Lee Tracy,M
1264686,Alex Kruz,F
66269,Biddy Hodson,F
93997,Jin Ji-hee,F
1575171,Wu Fu-Sheng,F
72797,Jaromír Dulava,F
1333690,Melissa Navia,F
86041,Delilah Cotto,F
1236020,Jordan Marder,M
197486,Edward Grover,M
1483405,Kawamata Kiichi,F
35250,I.S. Johar,M
1132209,Janie Story,F
217472,Clint Curtis,M
1490381,Matthew Brevner,F
123049,Odysseas Papaspiliopoulos,F
1334721,Park Hye-rim,F
988503,Nicholas Nengas,M
146622,Arash Faraghinejad,F
36911,Roland Lesaffre,M
1443040,Alexandra Ternstrøm,F
1374210,Ordynbek Moldakhan,F
193778,Chad Stuart,M
174952,Jean Daigle,F
116847,Alan Austin,F
1038000,Matthew Kennedy,F
59794,Kate Trotter,F
226196,Svein Tindberg,F
1410083,Majid Michel,F
22601,Ben Webster,M
225378,Matt Stadelmann,F
92993,Trent Haaga,M
989813,Stephen Eiland,M
1720236,Nick Medley,F
129056,Barbara Gates Wilson,F
1172431,Will Jordan,F
83493,Dan Henderson,F
76297,Tristan Versteven,F
156321,Brian McDermott,M
108477,Eppu Salminen,F
1307862,Pulu Lightburn,F
1683831,Abigail Covert,F
85518,Laura Esquivel,F
573780,Karin Swanström,F
144366,Russell Hayden,M
147588,HanYong Jeong,F
1213736,Liza del Mundo,F
1172367,Mark Alan,M
1198699,Natalie Racoosin,F
1352582,Vincenzo Di Sauro,F
50398,Devon Sawa,M
69415,Ernie Sabella,M
82163,Christopher Jordan Wallace,M
183204,John Hartley,F
143714,Rebecca Spence,F
62076,Marcus Hester,M
1741459,Liam Tuohy,F
1010505,Shelly Hines,F
22251,Royce D. Applegate,M
1253177,Jamie O'Carroll,F
1149957,Svetlana Kharitonova,F
1210307,Maurice O'Conner,F
133738,John Beradino,M
587792,Joss Ambler,M
285900,Jeff Allen,M
1272771,Jane Holzer,F
142389,Charlie Rowe,M
143447,Alice Coulthard,F
17859,Wendell Pierce,M
5296,James Ransone,M
110976,Milena Dravić,F
13375,Hilde Sessak,F
1197450,Satya Banerjee,F
22553,Susan Blakely,F
35232,Pat Carroll,F
142704,Kenichi Ogata,M
1836524,Takeshi Nara,F
1552775,Selam Tadese,F
17940,Sobe Bailey,F
1570231,Ben Carolan,M
9607,Grigori Aleksandrov,M
1834359,Joe Muzio,M
1789160,Jon Bangle,M
139176,Esther Michelson,F
1583951,Magdalena Woleńska,F
1271467,Louise Tomason,F
67422,Peter Jordan,M
985075,Sergei Volzhin-Yastrebov,F
97172,Dave Atkins,M
160899,David Canary,M
1271225,François Lallement,M
1064929,Jaime Garza,F
584108,Inez Cooper,F
940057,Gene Alsace,M
56575,Kayren Butler,F
195274,Pippa Haywood,F
97305,Nína Dögg Filippusdóttir,F
1190055,Vladimir Vysotskiy,M
1086883,Adreina Paul,F
237181,Yutaka Mishima,F
1198917,Jesse Lee Keeter,F
59595,Ian Brennan,M
148377,Bill Strother,F
119891,Puri Jagannath,M
86699,Emmanuil Geller,M
1739806,Dwight Sora,F
1447731,Lillian Crombie,F
33855,Guy Usher,M
1648900,Michael Drum,F
168305,Bil Dwyer,M
71949,Bernard Hepton,M
58157,Kouki Okada,F
936480,Moni Ovadia,F
1780928,Alexander Neil Miller,F
54612,Abdol Rahman Karim,F
104417,Gail Edwards,F
92704,Steve Vai,M
1568204,Cindra Feuer,F
1198550,Mateusz Malczewski,F
6748,Joel Grey,M
969492,Geoffrey Canada,M
24965,Scott Wolf,M
96152,Delbert Ward,F
1862603,Marco Paulo de Freitas,F
44226,Michel Creuze,F
575090,Bong Man-dae,M
101331,Carlo De Mejo,F
1461087,G. Ulvarov,F
54424,Maya Angelou,F
31664,Ryszard Ronczewski,F
111514,David Pressman,F
1387879,Teresa R. Pete,F
617,Ichirō Nagai,F
88906,Cyril Delevanti,M
62003,James Morrison,M
112138,Yuko Mizutani,F
1256044,William Desmond,F
130363,Marco Piras,F
118614,Berwick Kaler,M
1192441,Zdeněk Hodr,F
1504465,Eileen O'Higgins,F
1466134,Leslie Sketchley,F
83462,Diane McBain,F
106995,Ann Bell,F
39057,Skip Ward,M
127636,Renzo Arbore,F
24298,Gérard Blain,F
1437255,Nikol Kouklová,F
5896,Wilson Guerrero,F
93570,Gail Dahms-Bonine,F
1011104,Zuleyka Silver,F
1530559,Jang Hyuk-Jin,F
95469,Shannon Wilcox,F
98012,Anita Page,F
9242,Giuliana Lojodice,F
1081490,Alyssa Lobit,F
64908,Lisa Gay Hamilton,F
1338162,Oh Hee-joon,F
1372854,Patrice de Bailliencourt,F
95391,Candice Jackson,F
4975,Ellen Geer,F
98552,Tom Russell,M
1186769,Clyde Dilson,F
1032612,Mamta Kulkarni,F
1430846,Roland Sapper,F
1178316,Barbara Ann Grimes,F
1323486,Allison Busner,F
29362,Elliott Street,M
47156,Susse Wold,F
41687,Patrick Muldoon,M
1077537,Franck Gastambide,M
146284,John Gluckman,F
235346,Rusty Meyers,F
1398851,Ken Marks,F
54446,Jo Kendall,F
1503857,Amanda Newman,F
172747,David Cameron,M
1255149,Sonia Sui,F
125663,Aedin Moloney,F
9923,Guy Doleman,M
239106,Kevin C. Walls,F
14461,Roy Alon,F
135835,Kai Wa Chan,F
1098962,Dove Cameron,F
1441558,Kieran O'Connor,M
228440,Susana Campos,F
931340,Isabel Sung,F
1099338,Jimmy Hynd,F
19371,Gérard Chaillou,M
9015,Kelly Macdonald,F
1085285,Maggie Meyer,F
1067143,Sebastian Pawlak,F
24809,Ina Balin,F
575813,John Bown,M
1677267,Ryan Hayward,M
559568,Ali-Asghar Shahbazi,M
1321015,Li Jun Li,F
1131515,Michael Horovitz,F
558896,Julius LeFlore,F
112744,Ed Spear,F
13310,Willard E. Pugh,M
29466,Russell Yuen,M
62573,Michael Hurst,M
100771,Jodie Markell,F
1781475,Andrew Strong,M
1031784,Terrell Anderson,M
1042756,Antonio León,F
1207180,Graham Emmons,M
9133,Peter Faber,M
117861,Maxime Godart,F
216587,Jerry Pavlon,M
1272538,Eileen O'Connell,F
15271,Jashar Destani,F
161728,Walker Edmiston,M
55589,Shaun Benson,M
72992,Doug DeBeech,F
205114,Aaron Perilo,M
150375,Jeremy Gilbert,F
1646894,Florence Philippe,F
1904451,Stefan Burzan,M
1302638,Elisabeth von Buxhoeveden,F
1175062,Michael Roth,F
18906,Neil Dickson,M
1483794,Yoshio Miyata,F
1542881,Jasmine Paul-Olivier,F
107328,Scott Antony,M
1807327,Randall Taylor,F
1178497,Li Ching,F
1504950,Laura Waddell,F
101878,Lou Krugman,F
944416,Lise Castonguay,F
1762545,Shane Murray-Corcoran,F
19937,Valérie Donzelli,F
113617,Alexandra Lamy,F
103219,Hettie Lynne Hurtes,F
1671456,Christopher Breslin,M
123307,John Nelles,M
1636465,Forini Kodoukaki,F
1446871,Jordan Masterson,M
1282921,Margit Gyovai,F
1517843,Daniel Spink,M
37206,Boyd Kestner,M
1039359,Kate Linder,F
1009512,Michael Hearn,F
103908,Rosemary La Planche,F
1329446,José María González Sinde,F
77450,Scott Thompson Baker,M
1880426,Christophe Lambert,F
1185742,Philip MacDonald,F
90424,Mario Andretti,M
140054,Isabelle Weingarten,F
1363201,Juan Carlos Aduviri,F
1354595,Federica Bau,F
1094537,Rosalia Randazzo,F
995644,Dylan Cole,F
1469376,Jacqueline Forton,F
96056,Kenneth Thomson,F
1848285,Alan Howard (1951),M
98050,James Lafferty,M
1180330,Jesse James Costa,F
78161,Peter Lukoye,M
28278,Madeleine Barbulée,F
1346595,David Léotard,F
149725,Christopher May,M
1008468,Tadashi Iwata,F
1048467,Sue Hamilton,F
1372159,Marc Ballif,F
221553,Anna Walton,F
193952,David Underwood,F
24781,Yves Rénier,F
79692,Justine Clarke,F
9982,David M. O'Dell,F
82170,Jeanne Crain,F
41729,K Callan,F
1863324,Yoshumitsu Shimonura,F
7745,Anna Bache-Wiig,F
64914,Emily Perkins,F
1197044,Ric Randig,F
238635,Lewis Howard,F
1683958,Greg LaSalle,M
1392793,Nina Lizell,F
30176,Irving Berlin,M
1003792,Blair Jasin,M
1433375,Mickey Carroll,F
81458,Jessie Miskelly Sr.,F
85454,Kunal Khemu,M
29225,Taylor Parks,F
34236,Elizabeth Dunn,F
33398,Eileen Colgan,F
1453332,Carl Johan Liljewall,F
1209890,Frej Spangsberg Lorenzen,F
1161127,Robert J. Mauch,F
225958,Garry Kasparov,F
1609479,Rosa Diaz,F
1045553,Ladd Anderson,F
1064289,Nadine Marshall,F
25090,Jeffery Kissoon,F
1318329,Heather Paige Cohn,F
931613,Mona Kristensen,F
1195788,Mads Ole Erhardsen,F
1730291,John H. Bradley,F
39445,Catherine de Seynes,F
1378736,Miguel Ángel Rodríguez 'El Sevilla',F
36078,Nezumi Mamura,F
206869,Shelby Rabara,F
1476849,Anders G. Koch,F
54720,Steve Bannos,M
132955,Rie Yasuda,F
155448,Amy Halloran,F
70028,Stefano Mingardo,F
1020746,Richard Desjardins,F
1722811,Brian Andrew Mendoza,F
1362891,Eero Paganus,F
16762,Mimi Gibson,F
102946,Marie-Pierre Castel,F
1631155,Haley Craft,F
584252,Kalpana Ranjani,F
82340,Anne-Marie Johnson,F
952506,Marc Logan-Black,M
128742,Fiona Allen,F
1265959,Chan Ging,F
88550,Joel Garland,M
157661,Edward Winter,M
1332339,Randall King,F
44765,William Lustig,M
1569572,Meghan Leon,F
133952,Burton Gilliam,M
8778,Rosalinda Celentano,F
113916,Scott Menville,M
147231,Jean Satterfield,F
509950,Todd Lewis,F
95040,Pietro Germi,F
75315,Danny Bonaduce,M
47590,Holly Aird,F
1030392,Surender Dhavle,F
136039,Larry Lamb,M
1183135,Bára Lyngdal Magnúsdóttir,F
19850,Catherine Hardwicke,F
1121715,John Merkyl,M
23622,Éva Igó,F
106147,Brenna Roth,F
1574782,Demetrius Butler,F
1384808,Henry Woodward,F
1126209,Peter Weiss,F
27822,David Ryall,M
24322,Linda Gaye Scott,F
24919,Alberto Jiménez,M
1638667,Michael Roy,F
1462304,Will Coffey,F
1712,Damian O'Hare,F
158011,Kristian Alfonso,F
1894161,John L. Hallett,F
116046,Michael MacRae,M
1272968,Samantha Jo,F
120664,Sebastian Street,M
1657835,Jennifer Foster,F
119499,Laetitia Casta,F
193340,David Cann,M
220877,Hamish Blake,M
1095524,Lydia Wilson,F
129700,Nozomi Sasaki,F
573773,Laurence R. Harvey,M
1673257,Christina Wun,F
557504,Steve Freer,F
124881,Jack Straw,F
20240,Zoë Wanamaker,F
63391,Philip D'Oench,F
1681455,Norman Warwick,F
1449113,Martti Syrjä,F
18171,Andreas Obering,F
1714399,Timothy Douglas Webster,M
354261,William Kendall,M
61980,Wendie Malick,F
69924,J. Evan Bonifant,M
118626,Miss Ming,F
144091,Glenn Miller,M
1137571,Ann Westin,F
142531,The King's Men,F
1615893,Brian Yeung Kwok-Chung,F
1535361,Marty Terry,F
133593,Michael Albala,F
15044,Leila Kenzle,F
108434,Ida Moore,F
1511833,Claire Glassford,F
1022158,Art Miles,M
1472493,Hank West,F
87463,Jimmy Page,M
29285,Jay Novello,M
1392414,Kazumasa Hoshino,F
18219,Sabine Haudepin,F
1458926,Daniel Makarenko,F
12097,Christopher Knights,M
506930,Max Edelbacher,M
125199,Felix D'Alviella,F
80129,Makoto Inamiya,F
1209,Elinor Donahue,F
1225951,Emy Aneke,F
96180,Sheila Steafel,F
73194,Barry Primus,M
126219,Laurie Bekker,F
1053291,Anna Ross,F
1769113,Roni Merhavi,F
46278,Yvon Back,M
35548,Simon Rex,M
1668928,Sarah Hemphill,F
217402,Carrie Aizley,F
106951,Paul Lazenby,M
1029275,Atsuko Maeda,F
213429,Saloni Aswani,F
1678179,Cooper Brooks,M
1433893,Lu Elrod,F
1209094,Tyson Kennedy,F
1240096,Shawn McAllister,F
1090678,Carlos Suárez,F
132755,Scott C. Brown,M
57529,Arnold Marquis,F
37698,Mackenzie Gray,M
1648782,Kwanlar Nyirady,F
1781696,Jose Edwin Soto,F
1279730,Jason Christopher,F
1056175,Emma Stickgold,F
4097,Hope Holiday,F
141701,Ramya Krishnan,F
1700541,Giannis Mavrogiannis,F
240130,Éva Henger,F
107635,Krzysztof Kiersznowski,F
36177,Pierre Franckh,F
145766,Alain Ollivier,F
1758994,Carlijn de Jong,F
558868,Günther Kieslich,F
1465826,Dawn-Lyen Gardner,F
1673815,Pete Mehringer,F
1456190,Elizabeth Gesas,F
48516,Hans-Peter Abts,F
1444173,Maretta Big Crow,F
27783,Katsumi Muramatsu,F
932859,Antonio Almorós,F
46867,Jan Malmsjö,M
29426,John Phillip Law,M
47793,George Babluani,M
1846,André Hennicke,M
206399,Elizabeth Gillies,F
1846377,Igor Krasavin,F
123761,Aramis Trindade,F
98130,Lorissa McComas,F
1381535,Joseph Eggenton,F
1356860,Walter Holzer,F
58559,Stephen Liska,M
1561575,Miguel Gomez,F
1635964,Christophe Bouisse,M
195058,Phil Posner,F
23750,Johannes Silberschneider,M
10138,Brian Haley,M
1859450,Charlie Allen,F
1137641,Anh Duong,F
1440178,Ritesh Rajan,M
160387,Trent Dolan,M
1271064,John Chapman,M
1520751,Queta Lavat,F
79493,Jillian Schmitz,F
147837,Anna Bellato,F
194897,Jan Holden,F
1857455,Patrick Nicholls,F
990464,Boots Mallory,F
195505,Patrick Miller,F
129340,Ida Eccher,F
72541,Judie Aronson,F
81822,Pierre-Luc Brillant,M
1174927,Spencer Lofranco,F
87039,Nan Martin,F
1201021,Yoshiko Maki,F
30304,Alfonso Bedoya,M
131931,Shao Bing,F
41436,Andrew Airlie,M
2681,Erik Knudsen,F
96976,Şerif Sezer,F
70853,Jean Danet,F
61570,Russell Towery,F
1385380,Larry McCoy,F
106243,Mary Ann Schmidt,F
1126788,Noreen Robertson Nampijinpa,F
97825,Joe Fleishaker,F
61258,Christian Pikes,M
1195214,Erwin Kalser,F
1576982,Trilok Singh,F
140343,John MacBride,F
79203,Mats Lundberg,F
590448,Pauline Tennant,F
1027235,Andra R. Ward,F
1402669,Vicki McDonald,F
1347510,Leo Konga,F
1281195,Paul Longley,F
1000999,Leila Nikajlova,F
1087233,Robert Shields,F
5129,Paul Reubens,M
1633263,Christian Magnani,M
225830,Michael Bernard Beckwith,F
66586,Mariah Carey,F
43193,Mark Shannon,M
1949,Elvia Allman,F
55879,Benny Hill,M
1660686,Christopher Bizub,M
103939,Claudia McNeil,F
1186111,Roman Kolinka,F
1223480,Byeong-kyeong Ahn,F
58330,James Hiroyuki Liao,M
1618041,Peter Lau Wai-Hung,F
208716,Jonathan Biggins,M
1544940,Zygmunt Hübner,F
1619227,Sharmi Chakraborty,F
1008858,Luiz Gustavo,F
15377,Burt Bulos,M
1443861,Nicholas Asbury,F
552457,Coyote Shivers,F
34535,Annie McEnroe,F
1213848,Hidekatsu Shibata,M
117413,Patricia Roc,F
58511,Brian George,M
29900,Jay Adams,M
31612,Jenny Tamburi,F
1168704,Amy Johnston,F
1388529,Timothy Lyle,F
1591306,Gladys Du Pell,F
256170,Minor Mustain,F
1656983,Teet Smith,F
72369,Pascal Perez,F
98272,Chloe Bridges,F
932568,Wine Dierickx,F
1758688,Sherri Mazie,F
120554,Lou Lubin,F
1522147,Rick Pendzich,F
44521,Bernadette Heerwagen,F
1009355,Doris Wells,F
1247028,Sujata Kumar,F
1239112,Keiko Nemoto,F
1187084,Juan Eduardo Palacios,F
82487,Helen Hanft,F
75751,Steve Rodgers,M
310219,Nataša Dorčić,F
65805,Lillian Carlson,F
62417,Richard Ng,M
121412,William Royle,M
78231,Johannes Krisch,M
1240161,Etsuko Shihomi,F
1017872,Chitram Seenu,F
1459107,Charles Gilbert,F
15175,William Friedkin,F
116475,Siena Goines,F
578690,Lee Nicholas Harris,F
75403,Frank Wilson,M
56441,Sheila Tousey,F
13423,Matt Roe,M
1139623,Janusz Sykutera,F
3744,Hans Peter Reutter,F
559855,Taylor Ryan,F
1449407,Mike Pollock,F
197038,Roxanne Mayweather,F
52466,Nichelle North,F
77036,David Parker,M
99062,Janus Blythe,F
26076,Billie Piper,F
227945,Stefan C. Schaefer,M
1088497,Carol Daniels,F
1070094,Violeta 'Macarena' Rosu,F
1522832,Maja Pankiewicz,F
569892,Fernando Ceylão,F
1476065,Monty Stuart,F
1024327,Satomi Oka,F
1367019,Eric Aragon,F
19359,Marina de Van,F
1205676,Kat Munday,F
590011,Sharmon Anciola,F
15423,Paget Brewster,F
1460972,Kalina Stoimenova,F
20708,Yôichirô Saitô,F
62712,Andrew Jackson,M
232852,Gino Samil,F
23356,Törőcsik Mari,F
197436,Taggart Casey,F
1613569,Ayda Sadeqi,F
1604722,Georgia Tsagaraki,F
1636758,The Four Aces,F
1191611,Chan Pooi-Ling,F
30120,Iain Quarrier,F
1671116,Geoffrey O'Brien,F
59243,Alex Ferris,M
548827,Reena Roy,F
25052,Thomas Chabrol,M
151246,Nicole Scherzinger,F
92809,Andrew Cassese,M
45982,Alberto Sordi,M
82666,Rhys Darby,M
30155,Claudette Colbert,F
43553,Jerzy Skolimowski,M
1341112,Deborah Lee Douglas,F
1803313,Mason Frank,F
92081,Amelia Henderson,F
1090000,Liana Del Balzo,F
77257,Kevin Booth,F
1540665,Jean Diéner,F
1271113,Nate Steinwachs,F
3004,John Friedrich,M
60973,Patrick Roach,M
55316,Larissa Laskin,F
30582,Norman Mitchell,M
1050210,Christian J. Frank,F
1333612,Bianca Rossini,F
141140,Leo Willis,M
95345,Ken Ogata,M
1236200,Olivia Pigeot,F
124501,Gabrielle Dennis,F
122160,Deborah Driggs,F
57921,Kitty Winn,F
1580039,Tom Klar,F
1106102,Helle Kuningas,F
29761,Kathleen Burke,F
1291450,Lea van Acken,F
82794,Miriam McDonald,F
120241,Irina Rozanova,F
12485,Jack Creley,M
1100033,Gwendolyn Anslow,F
1082851,Gregory J. Markopoulos,M
113611,Vincent Lambert,M
1438677,Jarett Shorts,F
1801558,Harold MacDonald,M
1680889,Frank Hilliard,F
88680,John Halloran,M
88246,Ryszard Koszczyk,F
1054822,Klaus Havenstein,F
87836,Chico Anysio,M
139300,Marisa Orth,F
1724560,Brice Fisher,F
91333,Randy Mulkey,M
1533614,Vu Pham,F
19934,Catherine Jacob,F
129171,Johannes Hitzblech,F
1391420,Miyavi,M
31468,Christopher Daniel Barnes,M
79637,Helen Wellington-Lloyd,F
1052104,Edmund McMillen,F
1386223,Rudy Levarity,F
1254442,Georgi Kadurin,F
1459002,Tom Romero,F
1879266,Shyam Kapoor,F
4047,Rick Marzan,F
1225744,Michael Melia,M
1072993,Adiel Stein,F
72590,Ariane Ascaride,F
54318,Charles Gillibert,F
1799608,Rupert Ormond,F
1108092,Tony Salome,F
61649,Pras,F
146057,Miriam Stein,F
1223703,Jordan Black,F
